EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
218778919,19 04 52.969,-18 10 15.01,0,7.615,,,360-187911,19045296-1810150,,STAR,J,5.000,2.400,3.800,2.300,,,,,,,,,,,,,,,,,7.615,0.030,6.648,0.040,6.204,0.024,,,,,,,,,324.141
216574320,19 34 07.383,-22 06 16.08,0,7.953,96233,6310-314-1,340-190265,,,STAR,gri,-9.170,1.060,-6.440,0.720,2.820,1.000,10.148,0.043,8.462,0.015,,,9.797,0.030,8.764,0.040,7.162,0.060,,,,,,,,,,,,,,,,,324.398
217881658,18 53 48.604,-19 47 49.66,0,6.674,92733,6289-2467-1,352-156924,,,STAR,BV,-0.990,0.850,-16.650,0.490,1.660,0.680,8.316,0.020,6.944,0.011,,,,,,,,,,,,,,,,,,,,,,,,,324.469
217519963,18 51 42.180,-20 25 53.78,0,7.667,,,348-163457,18514218-2025538,,STAR,J,14.700,3.300,-18.200,9.500,,,,,,,,,,,,,,,,,7.667,0.018,6.575,0.027,6.007,0.018,,,,,,,,,324.563
213662596,19 16 48.845,-28 40 01.50,0,7.494,94752,6887-1977-1,307-258224,19164883-2840013,,STAR,BV,19.790,0.960,-5.350,0.730,3.400,1.050,9.013,0.024,7.739,0.013,,,,,,,,,,,5.479,0.023,4.899,0.024,4.687,0.021,,,,,,,,,326.931
218613419,19 00 50.969,-18 28 56.92,0,7.826,,,,19005096-1828569,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.826,0.024,6.917,0.023,6.466,0.029,,,,,,,,,327.297
213693729,19 03 58.293,-28 34 01.95,0,7.684,,,308-256870,19035829-2834018,,STAR,J,-3.600,1.200,-6.700,1.200,,,,,12.079,0.030,,,12.912,0.031,,,,,,,7.684,0.024,6.768,0.029,6.466,0.027,,,,,,,,,327.730
218854516,19 16 31.436,-18 01 35.73,0,6.796,,,360-193276,19163143-1801357,,STAR,J,-1.600,4.100,-1.100,3.400,,,,,,,,,,,,,,,,,6.796,0.021,5.964,0.044,5.525,0.016,,,,,,,,,328.242
215985836,18 47 29.832,-23 10 20.27,0,7.413,,,335-187820,18472983-2310201,,STAR,J,17.100,3.900,1.400,3.900,,,,,,,,,,,,,,,,,7.413,0.029,6.459,0.033,5.962,0.026,,,,,,,,,328.371
215484435,18 47 33.560,-24 07 20.14,0,6.430,,,330-176369,18473355-2407201,,STAR,J,-18.000,7.300,-0.900,4.100,,,,,,,,,,,,,,,,,6.430,0.021,5.480,0.033,4.976,0.026,,,,,,,,,329.330
213889764,18 58 05.559,-27 58 22.39,0,7.678,,,311-241921,18580554-2758224,,STAR,J,0.700,4.500,16.200,4.500,,,,,,,,,,,,,,,,,7.678,0.020,6.692,0.024,6.343,0.021,,,,,,,,,329.430
213608303,19 12 46.611,-28 50 35.83,0,7.625,,,306-268337,19124661-2850357,,STAR,J,3.800,1.800,-4.300,9.700,,,,,,,,,,,,,,,,,7.625,0.027,6.607,0.027,6.098,0.018,,,,,,,,,329.585
218921525,19 14 22.148,-17 54 07.70,0,7.848,94534,6300-371-1,361-184727,19142214-1754073,,STAR,BV,-8.480,1.020,-42.860,0.700,5.520,0.890,8.972,0.017,8.010,0.012,,,,,,,,,,,6.112,0.021,5.585,0.026,5.475,0.017,,,,,,,,,330.266
214700715,18 49 38.086,-25 51 00.52,0,6.978,,,321-204733,18493809-2551004,,STAR,J,8.900,4.700,2.400,4.700,,,,,,,,,,,,,,,,,6.978,0.021,5.957,0.040,5.562,0.018,,,,,,,,,331.217
215390079,18 47 31.282,-24 19 11.74,0,7.918,92206,6859-1199-1,329-172276,18473128-2419116,,STAR,BV,-25.340,1.040,4.060,0.580,3.740,0.810,9.445,0.026,8.164,0.013,,,,,,,,,,,5.981,0.020,5.387,0.024,5.213,0.024,,,,,,,,,331.452
215699563,18 47 15.505,-23 42 25.68,0,7.422,,,332-181430,18471550-2342256,,STAR,J,2.400,4.700,3.400,4.700,,,,,,,,,,,,,,,,,7.422,0.021,6.434,0.044,6.063,0.021,,,,,,,,,331.452
215420383,18 47 28.374,-24 15 22.85,0,7.041,,,329-172247,18472836-2415225,,STAR,J,8.000,10.200,-8.900,10.300,,,,,,,,,,,,,,,,,7.041,0.021,6.082,0.038,5.457,0.020,,,,,,,,,331.546
214817688,18 49 01.274,-25 34 26.07,0,7.133,,,323-195330,18490128-2534261,,STAR,J,-9.100,5.200,-3.300,5.900,,,,,,,,,,,,,,,,,7.133,0.021,6.142,0.023,5.732,0.020,,,,,,,,,332.040
218568199,18 59 26.777,-18 33 59.17,0,6.211,93234,6286-180-1,358-180073,,,STAR,BV,-2.020,0.540,-19.590,0.380,2.990,0.520,7.358,0.015,6.378,0.010,,,,,,,,,,,,,,,,,,,,,,,,,332.162
218882228,19 05 43.337,-17 58 27.49,0,7.434,,,361-181180,19054333-1758277,,STAR,J,3.000,5.700,1.500,2.700,,,,,,,,,,,,,,,,,7.434,0.027,6.458,0.018,6.089,0.023,,,,,,,,,332.526
217210624,18 49 33.992,-20 58 34.53,0,7.424,,,346-164288,18493399-2058345,,STAR,J,-18.800,13.900,9.200,13.900,,,,,,,,,,,,,,,,,7.424,0.026,6.447,0.055,5.998,0.020,,,,,,,,,334.202
218012372,18 53 46.099,-19 33 56.73,0,7.452,,,353-161792,18534609-1933567,,STAR,J,5.400,2.200,4.600,2.200,,,,,,,,,,,,,,,,,7.452,0.029,6.510,0.044,6.078,0.027,,,,,,,,,334.341
214627238,19 32 52.910,-26 01 41.20,0,7.627,96139,6893-1668-1,320-218018,19325291-2601412,,STAR,BV,-25.490,0.800,0.970,0.480,9.170,0.860,8.003,0.016,7.643,0.013,,,,,,,,,,,6.889,0.019,6.763,0.029,6.682,0.018,,,,,,,,,334.644
214156847,18 53 25.269,-27 13 28.15,0,7.738,,,314-225576,18532527-2713281,,STAR,J,-5.800,1.900,9.100,8.300,,,,,,,,,,,,,,,,,7.738,0.026,6.823,0.026,6.253,0.027,,,,,,,,,335.569
215354507,18 47 15.645,-24 23 39.61,0,7.874,,,329-172129,18471564-2423396,,STAR,J,-3.600,8.600,-25.600,8.300,,,,,,,,,,,,,,,,,7.874,0.021,6.867,0.047,6.354,0.021,,,,,,,,,335.675
218138314,19 28 03.289,-19 20 34.16,0,7.611,95711,6306-2756-1,354-176626,19280328-1920340,,STAR,BV,-6.550,0.860,-6.590,0.570,1.480,0.860,9.023,0.018,7.833,0.011,,,,,,,,,,,5.803,0.018,5.243,0.034,5.097,0.020,,,,,,,,,335.796
217594950,18 51 06.372,-20 18 00.36,0,7.636,92505,6289-3220-1,349-158059,18510636-2018004,,STAR,BV,-4.260,0.710,-4.840,0.470,0.680,0.680,7.641,0.016,7.551,0.012,,,,,,,,,,,7.093,0.019,7.069,0.044,7.026,0.017,,,,,,,,,335.928
218154000,18 54 40.085,-19 18 53.56,0,7.970,,,354-161108,18544009-1918535,,STAR,J,33.900,4.400,11.100,12.500,,,,,,,,,,,,,,,,,7.970,0.027,7.012,0.053,6.507,0.023,,,,,,,,,336.098
218638595,18 59 49.702,-18 26 08.98,0,7.618,,6286-108-1,358-180317,,,STAR,BV,-5.800,1.500,-30.600,1.600,,,9.664,0.035,7.973,0.014,,,,,,,,,,,,,,,,,,,,,,,,,336.412
218706331,19 21 50.896,-18 18 30.20,0,5.657,95188,6301-2322-1,359-187923,,,STAR,BV,102.720,0.380,-93.200,0.240,9.820,0.400,6.906,0.015,5.845,0.010,,,,,,,,,,,,,,,,,,,,,,,,,337.131
217597743,18 50 59.875,-20 17 42.83,0,6.776,92491,6289-3062-1,349-157990,18505986-2017428,,STAR,BV,-0.520,1.030,-4.860,0.670,-0.210,0.930,7.886,0.017,6.935,0.011,,,,,,,,,,,5.230,0.023,4.795,0.031,4.572,0.038,,,,,,,,,337.354
217245862,18 49 25.774,-20 54 48.97,0,7.622,,,346-164197,18492577-2054487,,STAR,J,11.000,5.100,2.400,5.100,,,,,,,,,,,,,,,,,7.622,0.032,6.626,0.038,6.189,0.024,,,,,,,,,337.599
218307919,18 55 38.870,-19 02 17.23,0,6.707,,,355-170191,18553887-1902173,,STAR,J,8.300,2.300,4.800,2.300,,,,,,,,,,,,,,,,,6.707,0.021,5.668,0.029,5.175,0.018,,,,,,,,,339.425
217537796,19 32 06.826,-20 24 01.19,0,7.999,96086,6306-626-1,348-180657,19320681-2024011,,STAR,BV,10.980,0.900,1.800,0.480,2.470,0.860,9.170,0.019,8.171,0.012,,,,,,,,,,,6.431,0.023,5.975,0.034,5.839,0.018,,,,,,,,,339.591
216994879,18 48 22.346,-21 21 26.18,0,7.788,,,344-167806,18482233-2121262,,STAR,J,1.900,5.300,-4.100,5.400,,,,,,,,,,,,,,,,,7.788,0.023,6.790,0.038,6.384,0.015,,,,,,,,,340.142
215456070,18 46 42.290,-24 10 53.80,0,7.105,,,330-175974,18464228-2410538,,STAR,J,-7.000,4.700,-1.100,4.900,,,,,,,,,,,,,,,,,7.105,0.018,6.057,0.029,5.539,0.017,,,,,,,,,341.369
218540716,19 24 50.522,-18 37 00.46,0,7.137,95440,6301-2237-1,357-183281,,,STAR,BV,9.610,0.770,-1.030,0.470,1.480,0.700,9.053,0.021,7.464,0.011,,,,,,,,,,,,,,,,,,,,,,,,,341.843
218860034,19 19 48.032,-18 00 57.18,0,6.401,,,360-194542,19194802-1800570,,STAR,J,-2.800,3.700,-4.700,3.000,,,,,,,,,,,,,,,,,6.401,0.020,5.490,0.038,5.103,0.021,,,,,,,,,342.027
216031756,18 46 25.957,-23 05 13.98,0,7.753,,,335-187205,18462597-2305140,,STAR,J,-11.700,7.600,23.400,7.300,,,,,,,,,,,,,,,,,7.753,0.021,6.699,0.033,6.145,0.026,,,,,,,,,343.344
216810184,18 47 35.500,-21 41 04.31,0,7.705,,,342-166210,18473549-2141042,,STAR,J,1.100,8.100,4.200,8.100,,,,,,,,,,,,,,,,,7.705,0.018,6.656,0.034,6.055,0.017,,,,,,,,,343.688
218669620,18 59 00.959,-18 22 38.50,0,7.589,,,359-177646,18590095-1822386,,STAR,J,-6.800,2.500,-5.000,3.100,,,,,,,,,,,,,,,,,7.589,0.024,6.554,0.018,6.106,0.018,,,,,,,,,345.051
217746339,18 51 05.911,-20 02 04.51,0,7.217,,,350-161015,18510590-2002045,,STAR,J,-3.700,2.600,-9.200,6.300,,,,,,,,,,,,,,,,,7.217,0.019,6.359,0.046,5.795,0.016,,,,,,,,,345.185
218570097,19 25 07.119,-18 33 46.06,0,6.887,95458,6301-2370-1,358-191794,19250712-1833461,,STAR,BV,-2.710,0.550,2.060,0.340,5.050,0.530,7.690,0.015,7.021,0.010,,,,,,,,,,,5.563,0.018,5.206,0.042,5.052,0.016,,,,,,,,,346.707
219070517,19 08 57.839,-17 35 24.80,0,7.231,,,363-176503,19085784-1735248,,STAR,J,1.000,2.000,-1.000,2.100,,,,,,,,,,,,,,,,,7.231,0.019,6.384,0.034,5.889,0.024,,,,,,,,,347.757
214850160,18 47 38.386,-25 29 55.60,0,6.778,,,323-194526,18473838-2529556,,STAR,J,-6.700,2.500,3.700,2.800,,,,,,,,,,,,,,,,,6.778,0.020,5.918,0.053,5.519,0.021,,,,,,,,,347.805
218958231,19 03 51.248,-17 49 52.69,0,7.764,,,,19035125-1749526,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.764,0.024,6.897,0.057,6.347,0.023,,,,,,,,,347.850
213956224,18 54 39.807,-27 46 44.56,0,7.929,,,312-234907,18543980-2746446,,STAR,J,61.800,1.600,30.500,1.600,,,,,,,,,,,,,,,,,7.929,0.020,7.003,0.033,6.617,0.021,,,,,,,,,347.869
216839295,18 47 20.640,-21 37 57.53,0,7.615,,,342-166046,18472064-2137575,,STAR,J,9.200,9.000,-15.300,12.400,,,,,,,,,,,,,,,,,7.615,0.021,6.625,0.023,6.159,0.031,,,,,,,,,347.943
215201606,19 36 01.655,-24 43 08.68,0,5.696,96406,6893-2131-1,327-186696,19360166-2443087,,STAR,BV,5.760,0.390,-24.990,0.220,11.080,0.320,5.809,0.014,5.640,0.009,,,,,,,,,,,5.380,0.018,5.343,0.020,5.279,0.024,,,,,,,,,348.193
217551284,18 49 45.322,-20 22 37.11,0,7.577,,,349-157150,18494531-2022370,,STAR,J,4.200,1.500,-11.100,1.500,,,,,,,,,,,,,,,,,7.577,0.021,6.588,0.042,6.290,0.016,,,,,,,,,349.373
218489693,18 56 14.377,-18 42 34.05,0,6.477,92950,6286-1053-1,357-169454,,,STAR,BV,-2.180,0.670,-17.810,0.410,7.560,0.530,7.613,0.015,6.642,0.010,,,,,,,,,,,,,,,,,,,,,,,,,349.805
216413647,18 46 20.610,-22 23 31.83,0,5.037,92111,6292-924-1,339-165773,,,STAR,BV,30.910,0.370,4.500,0.230,4.770,0.330,6.961,0.015,5.366,0.009,,,,,,,,,,,,,,,,,,,,,,,,,349.918
219095380,19 08 56.916,-17 32 08.90,0,7.975,94061,6287-704-1,363-176498,19085692-1732091,,STAR,BV,55.470,1.060,-146.860,0.680,21.390,0.940,8.944,0.019,8.155,0.013,,,,,,,,,,,6.868,0.018,6.601,0.042,6.484,0.018,,,,,,,,,351.029
215973458,18 45 50.479,-23 11 41.90,0,7.634,,,335-186840,18455048-2311420,,STAR,J,0.300,4.200,7.300,4.200,,,,,,,,,,,,,,,,,7.634,0.024,6.648,0.042,6.184,0.020,,,,,,,,,351.100
218177651,19 29 18.406,-19 16 20.12,0,5.629,,,354-177008,19291840-1916199,,STAR,J,-10.300,11.800,-1.600,4.500,,,,,,,,,,,,,,,,,5.629,0.020,,,,,,,,,,,,,351.180
219109102,19 10 04.233,-17 30 21.68,0,7.845,,6287-838-1,363-177003,,,STAR,BV,6.300,1.400,-8.500,1.400,,,9.933,0.038,8.209,0.014,,,,,,,,,,,,,,,,,,,,,,,,,351.674
217580932,18 49 40.107,-20 19 28.77,0,4.932,92390,6289-3134-1,349-157091,,,STAR,BV,-1.890,0.640,34.450,0.430,3.490,0.440,6.615,0.015,5.210,0.009,,,,,,,,,,,,,,,,,,,,,,,,,352.071
214115462,18 52 11.345,-27 20 13.54,0,7.924,,,314-224791,18521134-2720133,,STAR,J,16.300,1.500,-8.600,3.300,,,,,,,,,,,,,,,,,7.924,0.020,7.084,0.031,6.592,0.023,,,,,,,,,352.281
215791467,18 45 41.470,-23 32 02.63,0,7.144,,,,18454146-2332026,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.144,0.021,6.037,0.038,5.300,0.021,,,,,,,,,352.732
214179067,18 51 26.404,-27 09 51.22,0,6.990,92535,6868-1010-1,315-220845,18512638-2709514,,STAR,BV,0.970,0.970,-25.900,0.630,4.490,0.800,8.418,0.020,7.215,0.011,,,,,,,,,,,5.076,0.023,,,4.343,0.024,,,,,,,,,353.172
219063200,19 16 57.605,-17 36 22.68,0,6.171,,,362-182120,19165761-1736227,,STAR,J,0.700,4.100,-10.400,3.900,,,,,,,,,,,,,,,,,6.171,0.020,5.221,0.034,4.758,0.017,,,,,,,,,354.211
218114371,19 30 09.521,-19 23 08.47,0,7.702,,6306-417-1,354-177220,,,STAR,BV,0.100,1.300,-3.100,1.300,,,9.951,0.039,8.099,0.013,,,,,,,,,,,,,,,,,,,,,,,,,355.116
218287369,18 53 42.312,-19 04 28.84,0,5.941,,,355-168812,18534231-1904288,,STAR,J,-2.200,4.100,-4.900,4.100,,,,,,,,,,,,,,,,,5.941,0.021,,,,,,,,,,,,,355.941
215125430,19 36 42.437,-24 53 01.03,0,4.744,96465,6893-2132-1,326-195066,,,STAR,BV,68.300,0.280,-21.510,0.180,17.200,0.230,4.528,0.014,4.598,0.009,,,,,,,,,,,,,,,,,,,,,,,,,359.412
216286291,18 45 26.221,-22 37 16.58,0,7.821,,,337-170737,18452621-2237164,,STAR,J,-7.500,3.400,-18.700,3.400,,,,,,,,,,,,,,,,,7.821,0.024,6.835,0.034,6.380,0.036,,,,,,,,,360.030
217984083,18 51 07.734,-19 36 57.69,0,7.933,,6289-1715-1,352-155068,18510773-1936576,,STAR,BV,7.200,1.500,-22.400,1.500,,,9.269,0.024,8.139,0.014,,,,,,,,,,,6.055,0.024,5.529,0.040,5.384,0.018,,,,,,,,,360.261
213964174,18 53 07.639,-27 45 23.32,0,7.554,,6868-1153-1,312-234076,18530763-2745231,,STAR,BV,0.100,0.900,20.600,0.900,,,7.900,0.016,7.563,0.011,,,,,,,,,,,6.839,0.019,6.758,0.029,6.694,0.024,,,,,,,,,360.688
217545055,18 48 46.992,-20 23 16.24,0,6.676,,,349-156399,18484699-2023161,,STAR,J,-11.600,1.700,-14.100,1.800,,,,,,,,,,,,,,,,,6.676,0.020,5.719,0.049,5.375,0.021,,,,,,,,,360.725
218950799,19 21 40.356,-17 50 49.91,0,3.939,95168,6301-2457-1,361-187412,,,STAR,BV,-25.870,0.180,21.460,0.110,25.690,0.190,4.133,0.014,3.906,0.009,,,,,,,,,,,,,,,,,,,,,,,,,361.300
216688086,19 36 54.829,-21 54 09.76,0,7.997,96488,6311-253-1,341-191373,19365483-2154097,,STAR,gri,-1.050,0.710,-9.190,0.470,2.750,0.690,8.719,0.017,7.678,0.011,,,9.532,0.030,8.560,0.040,7.340,0.060,,,5.857,0.019,5.333,0.033,5.234,0.020,,,,,,,,,365.015
217543486,18 48 14.304,-20 23 26.19,0,6.964,,,349-155949,18481429-2023261,,STAR,J,4.700,1.700,1.100,1.600,,,,,,,,,,,,,,,,,6.964,0.050,6.078,0.038,5.706,0.024,,,,,,,,,367.251
219141094,19 04 41.821,-17 26 10.15,0,7.787,,,363-174400,19044181-1726099,,STAR,J,7.300,3.100,17.200,1.800,,,,,,,,,,,,,,,,,7.787,0.027,6.841,0.067,6.494,0.031,,,,,,,,,367.390
213434675,19 07 41.587,-29 26 09.93,0,7.373,,,303-259828,19074158-2926099,,STAR,J,-7.900,2.200,1.000,0.900,,,,,,,,,,,,,,,,,7.373,0.021,6.504,0.044,6.171,0.024,,,,,,,,,367.791
214644797,18 46 54.902,-25 59 07.63,0,6.464,,,321-203210,18465490-2559075,,STAR,J,-6.000,2.700,4.200,2.800,,,,,,,,,,,,,,,,,6.464,0.020,5.477,0.024,5.107,0.029,,,,,,,,,367.926
216442785,18 45 02.578,-22 20 22.46,0,7.853,,,339-164646,18450256-2220224,,STAR,J,11.300,3.600,14.200,3.700,,,,,,,,,,,,,,,,,7.853,0.024,6.908,0.038,6.451,0.027,,,,,,,,,368.230
213416232,19 11 18.816,-29 30 08.25,0,6.405,94272,6886-2564-1,303-260994,19111881-2930081,,STAR,BV,15.910,0.470,-20.200,0.240,6.820,0.330,6.235,0.014,6.272,0.010,,,,,,,,,,,6.234,0.019,6.288,0.027,6.243,0.020,,,,,,,,,368.536
215659114,18 44 30.286,-23 47 01.80,0,7.760,,,,18443028-2347017,,STAR,J,,,,,,,,,,,,,,,,,,,,,7.760,0.024,6.709,0.029,6.143,0.017,,,,,,,,,369.425
214679514,19 36 03.757,-25 54 04.13,0,7.984,96409,6893-1317-1,321-219453,19360376-2554042,,STAR,BV,-1.380,0.930,-22.650,0.610,2.980,0.800,8.495,0.018,8.038,0.013,,,,,,,,,,,7.085,0.023,6.896,0.023,6.856,0.018,,,,,,,,,370.231
216659098,19 37 26.038,-21 57 13.89,0,7.356,,6311-201-1,341-191488,,,STAR,BV,-10.400,2.200,-15.700,2.200,,,9.308,0.024,7.691,0.012,,,9.552,0.030,,,,,,,,,,,,,,,,,,,,,371.234
217320254,19 35 35.786,-20 46 55.52,0,6.655,96370,6310-1542-1,347-178163,19353577-2046553,,STAR,BV,100.540,0.630,-167.190,0.380,31.270,0.550,7.269,0.015,6.737,0.010,,,,,,,,,,,5.692,0.024,5.432,0.036,5.362,0.016,,,,,,,,,371.237
219228289,19 07 18.560,-17 14 30.75,0,7.759,93906,6287-909-1,364-162048,19071855-1714308,,STAR,BV,-1.240,0.610,-5.140,0.450,1.360,0.630,7.610,0.015,7.632,0.012,,,,,,,,,,,7.424,0.023,7.460,0.040,7.347,0.021,,,,,,,,,371.381
218113922,19 31 42.583,-19 23 11.31,0,6.838,96044,6306-311-1,354-177625,,,STAR,BV,13.710,0.590,-9.770,0.350,0.760,0.660,8.765,0.019,7.167,0.010,,,,,,,,,,,,,,,,,,,,,,,,,371.418
218946545,19 23 28.308,-17 51 20.37,0,7.980,,6301-1473-1,361-188132,19232831-1751202,,STAR,BV,-28.300,1.300,-28.600,1.400,,,9.165,0.021,8.154,0.013,,,,,,,,,,,6.180,0.021,5.633,0.033,5.487,0.021,,,,,,,,,371.722
216016364,18 44 20.786,-23 06 56.68,0,7.697,,,335-185775,18442078-2306567,,STAR,J,1.900,15.600,3.500,15.500,,,,,,,,,,,,,,,,,7.697,0.026,6.644,0.024,6.042,0.026,,,,,,,,,371.953
218121095,18 50 49.644,-19 22 25.58,0,5.948,,,354-158222,18504964-1922255,,STAR,J,-1.900,4.600,-3.000,4.600,,,,,,,,,,,,,,,,,5.948,0.018,,,4.281,0.015,,,,,,,,,372.890
217609752,18 47 52.332,-20 16 28.25,0,7.079,92235,6288-1258-1,349-155748,18475234-2016282,,STAR,BV,1.320,1.760,-5.180,1.140,2.200,1.030,7.073,0.015,6.991,0.010,,,,,,,,,,,6.799,0.021,6.750,0.033,6.646,0.026,,,,,,,,,375.215
216005524,18 44 01.714,-23 08 08.99,0,6.312,,,335-185518,18440171-2308089,,STAR,J,-5.000,3.600,-11.900,3.700,,,,,,,,,,,,,,,,,6.312,0.024,5.405,0.031,4.896,0.023,,,,,,,,,376.256
213541773,19 22 56.587,-29 03 52.63,0,6.773,,6887-434-1,305-271153,,,STAR,BV,7.500,1.200,-13.900,1.200,,,8.828,0.024,7.130,0.012,,,,,,,,,,,,,,,,,,,,,,,,,376.309
213543025,19 23 13.542,-29 03 36.97,0,7.515,,,305-271231,19231353-2903370,,STAR,J,1.500,5.000,2.800,5.000,,,,,,,,,,,,,,,,,7.515,0.019,6.618,0.034,6.252,0.018,,,,,,,,,377.669
218505852,18 53 14.121,-18 40 47.85,0,7.636,,,357-167304,18531411-1840479,,STAR,J,-0.100,2.400,1.100,2.500,,,,,,,,,,,,,,,,,7.636,0.029,6.725,0.036,6.292,0.023,,,,,,,,,377.984
218999214,18 59 02.856,-17 44 38.25,0,7.276,,,362-173831,18590285-1744383,,STAR,J,-2.600,3.500,-3.500,2.400,,,,,,,,,,,,,,,,,7.276,0.029,6.343,0.038,5.715,0.020,,,,,,,,,378.407
213831548,18 52 58.484,-28 08 42.89,0,7.985,92664,6872-9-1,310-241792,18525847-2808427,,STAR,BV,-3.250,1.440,-15.630,0.760,4.290,1.050,9.293,0.023,8.186,0.013,,,,,,,,,,,6.190,0.020,5.656,0.051,5.496,0.020,,,,,,,,,379.152
219192543,19 19 17.080,-17 19 20.64,0,7.291,,,364-167073,19191707-1719207,,STAR,J,-9.300,2.500,-9.200,2.600,,,,,,,,,,,,,,,,,7.291,0.032,6.277,0.021,5.779,0.024,,,,,,,,,379.184
218679163,19 28 05.266,-18 21 33.51,0,6.389,95713,6302-2333-1,359-189884,,,STAR,BV,6.210,0.610,-9.370,0.360,2.020,0.580,8.313,0.017,6.718,0.010,,,,,,,,,,,,,,,,,,,,,,,,,381.118
218598946,18 53 43.250,-18 30 33.71,0,6.067,,,358-176040,18534325-1830337,,STAR,J,0.500,2.700,-12.700,3.200,,,,,,,,,,,,,,,,,6.067,0.023,,,,,,,,,,,,,381.312
216116123,18 43 42.297,-22 55 56.57,0,7.262,,,336-172969,18434229-2255566,,STAR,J,-4.600,2.500,3.200,3.800,,,,,,,,,,,,,,,,,7.262,0.021,6.337,0.029,5.924,0.020,,,,,,,,,381.627
215035179,18 44 26.689,-25 04 52.98,0,7.578,,,325-187372,18442670-2504529,,STAR,J,-16.400,37.500,-8.700,37.500,,,,,,,,,,,,,,,,,7.578,0.024,6.608,0.038,6.039,0.024,,,,,,,,,381.739
213763019,18 53 44.919,-28 21 08.90,0,7.956,,,309-241782,18534492-2821088,,STAR,J,-7.300,1.800,1.200,1.800,,,,,,,,,,,,,,,,,7.956,0.024,7.005,0.038,6.680,0.016,,,,,,,,,381.944
218258704,18 50 47.410,-19 07 33.84,0,6.688,,,355-166378,18504740-1907337,,STAR,J,-4.600,3.600,3.600,2.400,,,,,,,,,,,,,,,,,6.688,0.019,5.736,0.024,5.277,0.016,,,,,,,,,383.155
217617418,18 47 00.447,-20 15 39.78,0,7.329,,,349-155274,18470044-2015397,,STAR,J,-8.400,3.900,-18.400,5.100,,,,,,,,,,,,,,,,,7.329,0.020,6.369,0.047,5.964,0.020,,,,,,,,,386.133
215255510,18 43 36.907,-24 36 12.27,0,7.988,,,327-168206,18433690-2436123,,STAR,J,-9.500,5.600,3.800,5.600,,,,,,,,,,,,,,,,,7.988,0.027,7.015,0.033,6.543,0.020,,,,,,,,,386.829
219162933,19 21 52.104,-17 23 17.07,0,5.673,,,364-167797,19215211-1723170,,STAR,J,-2.000,1.700,0.000,3.000,,,,,,,,,,,,,,,,,5.673,0.027,,,4.182,0.026,,,,,,,,,387.799
217196249,18 45 18.655,-21 00 05.82,0,6.274,92016,6292-160-1,345-167968,18451865-2100059,,STAR,BV,26.350,0.580,-28.340,0.380,16.360,0.470,6.796,0.015,6.331,0.010,,,,,,,,,,,5.452,0.024,5.275,0.026,5.207,0.018,,,,,,,,,387.851
217904720,18 48 12.920,-19 45 22.92,0,6.260,,,352-152562,18481292-1945227,,STAR,J,-5.200,6.700,-16.900,6.600,,,,,,,,,,,,,,,,,6.260,0.030,5.114,0.051,4.310,0.017,,,,,,,,,387.980
219269177,19 03 19.849,-17 08 56.06,0,6.266,,,365-163655,19031985-1708561,,STAR,J,-5.500,7.500,-10.400,5.000,,,,,,,,,,,,,,,,,6.266,0.024,5.265,0.027,4.792,0.024,,,,,,,,,389.209
217433870,18 46 00.417,-20 34 57.66,0,7.443,,,348-159711,18460042-2034573,,STAR,J,86.900,9.800,-118.700,9.900,,,,,,,,,,,,,,,,,7.443,0.019,6.250,0.040,5.613,0.020,,,,,,,,,389.415
213342258,19 15 48.223,-29 46 30.40,0,7.097,,,302-259706,19154820-2946306,,STAR,J,-3.000,3.100,6.000,3.000,,,,,,,,,,,,,,,,,7.097,0.023,6.222,0.027,5.534,0.020,,,,,,,,,389.582
216385367,18 43 20.339,-22 26 34.18,0,7.714,,,338-172693,18432034-2226339,,STAR,J,23.000,8.800,3.400,4.900,,,,,,,,,,,,,,,,,7.714,0.039,6.619,0.026,6.137,0.021,,,,,,,,,390.404
214027918,18 49 20.449,-27 34 38.37,0,7.367,,,313-235721,18492044-2734382,,STAR,J,0.600,1.900,1.700,1.800,,,,,,,,,,,,,,,,,7.367,0.029,6.349,0.034,5.853,0.023,,,,,,,,,390.506
213327450,19 14 36.416,-29 49 52.36,0,6.548,94548,6886-1228-1,301-258761,,,STAR,BV,18.320,0.870,-5.670,0.620,4.720,0.700,8.474,0.020,6.878,0.011,,,,,,,,,,,,,,,,,,,,,,,,,390.771
215560331,18 42 57.869,-23 58 03.19,0,7.215,,6859-1067-1,331-179220,18425786-2358033,,STAR,BV,30.700,1.400,15.700,1.400,,,7.817,0.016,7.294,0.010,,,,,,,,,,,6.222,0.020,5.966,0.042,5.864,0.024,,,,,,,,,391.147
